text,label
以后多把目光盯在关外和西域辽东，,7
不要什么狗屁倒灶的事情都盯着，,13
两个小娃娃的嬉闹你们也上报,0
我说了，,0
这酒我只是帮一个服务员送过来，,0
不是我调的！,13
你先说！,7
往哪撤呀？,3
我怎么不知道？,4
可我没想到，,13
你是这种人，,0
虽然[ch-0]和我认识没多久，,14
也没见过很多面，,13
但是我承认，,15
她是我这辈子遇见过的，,14
最喜欢的女孩儿！,2
我知道你们都是好意，,0
可是离婚这件事，,14
我是认真的。,0
我和[ch-1]，,0
也必须结束这段婚姻！,0
以后，,0
我永远都不会再碍你们的眼。,13
你要再大点声，,14
真该把爷爷他们都招来了。,15
去，,7
抽三十下回来！,7
去，,7
传令其他人，,7
让他们坚守好自己岗位，,7
这个[ch-0]是块硬骨头，,0
看见他直接开枪，,7
不要犹豫！,13
什么时候能让人好好吃顿饭广播体操一边去,4
喂，,1
我我是江城市第一银行分行行长[ch-1]，,0
我要报警，,0
嫌疑犯[ch-2]刚刚在酒店打残[ch-0]少爷，,0
现在驱车逃离现场，,0
快快把他抓回来不能让他跑了。,7
我本来要还手的，,0
但想到他是[ch-0]介绍来的，,14
打他，,0
不等于打[ch-0]吗？,4
你就进来看一眼啊？,4
到底怎么回事，,3
也不说个清楚？,4
那就快点抓紧时间把电修复好了。,7
祖父，,1
水榭是母亲旧居，,0
祖母不许寻常人进入。,13
你家穷揭不开锅了吧，,4
想上我家蹭饭，,0
你交伙食费了吗？,3
[ch-0]，,1
看来咱们的董事长还没听清楚，,10
你给她说说。,5
别狡辩，,7
还有没有别的了！,4
我派去抓[ch-1]的人因为你的人错过了大好时机，,15
还害得我的老巢被人一锅端了，,15
你说我不来找你，,13
我找谁去啊？,3
未免也太不把我放在眼里了吧！,10
给我让开，,7
我要去参加一个重要的宴会，,9
别耽误我时间。,7
通知你一下，,0
三天之后我会派人来江城接你们两个回来，,8
你把她给我看好了啊，,7
要是再让她跑了，,14
我唯你是问！,15
你觉得若若还能在这个家呆下去吗？,4
[ch-1]道友，,1
你好样的，,2
竟串通[ch-2]，,0
让其在我等眼皮子底下进入了荒神墓！,2
不是的。,13
我倒想看看，,0
是哪个家伙胃口这么大，,4
敢对我[ch-0]家打歪主意。,2
别动！,7
学校的监控属于机密，,0
是你想看就能看的吗？,4
你不去房里安慰[ch-0]，,13
跑到书房里发呆？,3
无所谓了，,13
可你猜怎么着，,4
这家伙不仅不听我的话，,13
还趁我不注意，,15
给了我一拳！,0
[ch-3]，,1
这孙子太嚣张了，,2
我想上去弄他去！,2
我知道了，,0
以我的名义向外界宣布，,7
这次联姻的取消，,0
是我[ch-1]家看不上[ch-0]家千金！,13
我没错。,13
就一句话，,0
昨天晚上[ch-1]行长的儿子被人打断双腿，,0
而罪魁祸首不是别人，,14
正是[ch-3]这个废物的弟弟[ch-0]，,15
[ch-1]行长一气之下，,0
就迁怒我们[ch-4]家，,15
给我们下达了贷款还期命令。,0
说呀，,7
怎么不说话？,3
什么密叠司，,3
我听都没听过。,0
走什么走，,4
我带你来就是参加家族会议的，,0
你在[ch-0]家这么多年，,0
理应是我们[ch-0]家的一份子，,15
难道我[ch-0]雨霜的老公就不是[ch-0]家的人了吗？,4
退钱，,7
退钱！,7
整件事情是因他而起，,0
我刚才似乎听说每张邀请函只能通过一人，,10
那看看他有没有邀请函！,3
她一片孝心，,0
我怎么没瞧见她哪里来的孝心。,4
老匹夫，,1
你为什么不见我？,3
撤？,3
[ch-1]，,1
现在是我说你的问题，,0
不是[ch-0]，,13
你还是先管好自己吧！,5
拍了半小时只留了三张。,0
为什么？,3
回答我[ch-0]！,7
唉，,2
这男的怎么这么怂？,4
我不相信。,13
这一巴掌还算轻的！,0
尤其是我在[ch-0]家聚会那晚说过的那番话过后！,14
[ch-1]老师，,1
为人师长，,0
可没有你这样说话的，,13
我女儿有没有教养，,0
不是你说了算，,13
我们家虽然不算什么大家族，,14
但。,15
我问你话呢！,2
[ch-1]，,1
这个[ch-0]太嚣张了，,0
要不要我派人盯着他？,3
[ch-1]？,3
医药费如何与人性命相比，,4
我[ch-0]一生行医，,0
治病无数，,0
难道因为你身无分文就见死不救？,4
到底谁给她的勇气？,3
真是林子大了，,0
什么鸟都有。,0
举头三尺有神明，,0
[ch-1]，,1
[ch-2]，,1
跪下磕头道歉。,7
欸我说你有完没完呢，,2
你一来就问他，,0
他是你弟弟又不是我弟弟，,0
你问我算怎么回事？,4
小子，,1
你别嚣张，,7
等会有你好看的！,8
废掉皇后，,7
诛杀皇后家族满门！,7
我不管，,13
她是我的女儿，,0
今天我一定要带她走！,8
对，,12
确实没完呢！,13
大舅子欺负小侄子，,0
就为了一个女生！,0
请你把手拿开,7
都是那个叫[ch-0]的[ch-1]干的好事，,0
你放心，,8
妈一定给你讨回公道！,8
那我自己去拿监控！,9
告诉他们，,7
放弃对[ch-0]家施压的计划，,7
告诉国外那些原石供应商，,7
解除对[ch-0]家的封杀！,7
这几年，,0
我也的确是[ch-2]家的上门女婿，,14
但是你别忘了，,15
你们不要忘了，,13
[ch-0]已经被你们赶出[ch-2]家了，,0
而我，,14
也在你们宣布这条消息的时候，,15
就不再是所谓的上门女婿，,13
我[ch-1]，,1
是堂堂正正的人，,0
是一个父亲！,2
你想过我的感受吗？,3
行了。,0
那也不能在驴身上光写我的名字啊。,13
行吧！,12
收起你那点小心思。,7
够了！,2
明天我就让你知道知道，,9
什么叫做有钱有势就能为所欲为，,4
你就等着吧！,9
没一个靠谱的！,13
你怎么没把人带过来？,4
我在哪里好像和你没什么关系吧！,3
我已经从集团辞职了。,0
够了啊！,2
现在我问你一句，,0
你知道这意味着什么吗？,3
怜悯？,3
你紫金文明屠杀神目文明时，,0
可有怜悯？,3
她是我女儿！,2
当初我横乡赵家寨的满门上百口男女老幼，,0
可是尽为左近兴起的太平贼所残害，,0
数千乡党部曲皆为奴役，,0
却是千真万确的血海深仇啊！,2
父亲唤我来有事要问，,0
待事毕你同我去取就是。,7
有什么不可能的，,4
像他那种花心好色没有礼义廉耻底线的男人什么做不出来。,13
诶，,1
不许走，,7
我让你走了吗？,4
我知道，,0
我这不是在找谁收拾他吗？,4
这也就算了，,0
我这些年忍辱吞声，,0
我好不容易等来她被赶出集团的时刻，,0
这时候你又是怎么做的？,4
你不行！,13
姨姨娘，,1
老爷他从老夫人那里出来后，,0
就去了夫人那里了。,0
你还不知道哥的朋友圈啊，,0
即便京城的一流家族的少爷我也认识好几个呢，,14
咱不怕他们！,13
若若在幼儿园跟[ch-0]的公子打架，,14
还是她先动手的，,15
本来我赶过去已经差不多稳住[ch-0]了，,14
没想到[ch-1]和[ch-2]也来了！,13
下次喝水注意点。,7
你说你该不该道歉。,3
难道他不知道你哥我是江城赫赫有名的[ch-0]爷呀？,4
江城市的人调查到了没，,3
那个跟在[ch-0]身边的小子什么来头，,3
身手这么好，,0
是不是国外雇佣界来的货色，,3
另外那一批人是谁派来的？,3
我就不,13
[ch-1]！,1
你是个将军，,0
你可不能因为我同意你就同意，,13
你要有你自己的判断！,7
怎么，,3
不让说啊？,4
[ch-0]，,1
这里的基本都是你的前辈，,0
你不要多嘴，,5
免得让人说你不懂规矩！,2
去，,7
动用所有资源，,7
给我调查[ch-1]和[ch-0]，,7
先把他们的行踪传给[ch-2]，,7
另外，,14
把这两个人这几天做的事情全部给我查清楚，,7
绝不容许任何人给我在他面前做文章，,13
我要真相！,0
走？,3
这里可是舆岱山，,0
你敬酒不吃吃罚酒，,13
还这么冒犯我就算是天文会，,4
也不至于嚣张到这种程度吧？,4
不行，,13
走，,7
找他算账去！,7
行了，,12
去用饭吧，,7
用了饭便复习一下功课，,5
等消食后再午睡。,5
[ch-0]董事长，,1
你也太目中无人了吧！,2
你可曾想过，,4
假如你的双腿被人打断，,14
又该如何过呢？,3
快一个星期了快递还没到我要报警了,9
他想得不错。,0
这样有意思么？,3
真是服了！,2
呵呵！,0
找抽吧,2
[ch-0]是出了名的脾气好，,0
就是见到这种混蛋，,14
才出手教训她。,15
马上出发，,7
前往废弃工厂，,7
通知一下江城的[ch-1]，,7
把[ch-0]的消息告诉他，,7
让他以江城的名义开一次联合行动，,7
一定要把[ch-0]困住，,7
这次，,0
绝不能让他逃了！,13
心里面一堆火不知道往哪儿发，,0
只求买醉?,3
现在，,0
一名父亲来接自己的女儿，,0
请问有错吗？,3
爸你还在等什么啊？,3
打你电话为什么不接。,3
是啊老爷子，,12
这个[ch-1]太不识相，,13
不给他一点教训瞧瞧，,0
真以为自己是个什么,4
好不容易有物流，,0
还开心了下！,0
结果告诉我没到货没给我发出来这是干嘛,0
朕今日原本是只想睡觉的，,14
奈何爱妃委实不老实。,14
去安排。,7
不愧是风尘三杰，,2
二十年折磨仍旧磨不掉你的锐气，,13
好得很，,0
好得很，,0
老夫要回故土祸乱天下，,9
正需要征战四方的绝世猛将。,0
想的倒是美，,0
不过现在我也很开心，,14
不用担心。,13
这就是[ch-0]小姐吧！,2
这才对嘛，,2
来来来，,5
哥带你进去。,9
行！,12
好啊，,12
求之不得。,13
额呵呵，,1
原来你是在担心他的安全啊，,2
你放心吧妹妹，,8
你哥我早就打电话给江城的兄弟问过了，,0
昨天晚上废弃工厂里边死的全都是雇佣兵，,0
领头的[ch-0]膝盖全废了，,0
被抓进牢里，,0
那个[ch-2]，,0
他还活着呢！,2
能让自己欢喜心动的人，,0
在自己心里就是最优秀的。,0
去吧，,5
去了昌平，,0
安安稳稳渡过后半生。,0
别辜负了本宫这一番安排。,7
要发生，,0
早就发生了，,0
还用等到现在？,4
[ch-0]师兄，,1
你总算回来了，,0
这次可不能再跑了,13
那是障眼法，,0
要是轻易叫你们找到了，,14
那还叫藏银子吗？,4
给我拉，,7
拉上来我们就发财了,0
姐姐跟你开玩笑呢，,0
咯咯。,0
哎，,1
找到就好，,0
找到就好，,0
找到了我们儿子的双腿也有得治了，,0
太好了人呢？,3
是。,11
我觉得大哥哥说的有道理，,0
我身上确实少拼搏精神。,0
你叫我[ch-0]师兄便行了。,0
尊贵的客人，,1
不知道您需要什么奴隶。,3
[ch-1]呢，,1
不会是和太爷爷他们又去捡石头了吧。,10
好。,12
娘的，,2
这实在是太刺激了！,2
[ch-2]兄，,1
多谢你相救，,0
否则我今天必定会死在那[ch-0]手中。,14
好咧！,12
一天只刷十分钟手机感觉很好，,0
远离网络赞赞的,0
你同意，,0
保证两天内，,0
这笔钱就给你拨款下来。,0
这时候来一杯红酒会更舒服。,9
嗯，,12
口味不错，,0
你也别站着，,5
一起过来吃吧。,9
我可以帮你问东方裕，,9
如果他同意那就没问题。,14
你说？,3
我记得是我说的吧？,3
必须的啊，,0
我可是学霸！,2
自然是不错的，,0
比起春风得意馆的大家唱的也不错。,0
呵，,0
如你所见，,0
我的双腿被一位神医治好了。,0
谢谢！,0
走了！,2
喜欢。,0
是是是，,0
是我，,0
我是[ch-0]，,0
里面请里面请。,0
这就跟土粪差不多了。,0
往常咱没肥料用的时候，,0
不就是烧些草木灰，,4
掺和些土坷垃，,0
用来种麦子么。,4
槐子这么的一折腾，,0
多了猪粪和青肥哩，,0
只有更好！,15
这部分暂时由我负责哦,0
你说吃什么就吃什么，,0
我都无所谓。,13
你好啊，,1
[ch-3]，,1
[ch-4]！,1
诶，,2
[ch-0]大气啊。,2
恩，,12
身体素质还算是不错，,0
肌肉也还算是壮实，,0
挺适合挨打，,0
看来这次[ch-2]介绍了个不错的人呐。,2
看吧，,5
连[ch-0]都受不了了，,0
[ch-5]你将[ch-6]放到我那里去吧，,7
[ch-4]和[ch-3]如今都有身孕，,0
闻不得这样,13
是个人才。,0
哼，,2
呵，,1
这个大叔，,0
手机里除了华美集团董事长的电话，,0
居然连一个女孩子的电话都没有，,2
呸，,2
不对，,13
还有我的，,0
哎嘿，,2
呵。,1
真的吗？,3
我们现在就去好不好？,3
放心吧[ch-1]，,8
这事我帮了，,8
那个吃软饭的弟弟我也看不顺眼，,13
眼不见为净，,0
他就住在我们集团的[ch-2]宿舍，,0
你想收拾他，,0
随时都可以！,0
丫头，,1
去把几只兔子剥皮洗洗，,7
然后拿到火上烧烤一番，,9
今天咱们吃一顿肉食。,9
是啊，,12
大名鼎鼎的珠宝公司，,0
哥没骗你吧！,13
只要有哥在，,14
啊，,2
这江城市就有你的立足之地。,0
其实是反过来的，,0
俺们大金国是屡胜屡战，,0
所以才能屡战屡胜！,15
爷想了想，,0
爷得耐心点对你是不是？,3
嗯？,3
小狐狸精。,1
前辈这边走！,5
大叔，,1
你这么救我，,0
是不是喜欢我呀？,3
终于做完了！,2
[ch-1]，,1
还在期待吗？,3
我是想多腾出点钱去创业，,0
我已经想好我要干嘛了，,0
你放心，,8
等明年的今天我保证让你再次坐上法拉利。,14
[ch-0]小心，,7
这怪物刀枪不入，,0
着实厉害。,0
还是[ch-0]丫头有心，,0
知道何谓敬重兄长，,0
在这里我最大好不好！,0
是！,11
其中的意思，,0
你明白吧？,3
爸妈，,1
吃饭了，,0
今天的饭菜都是[ch-0]哥做的。,0
爷俩肯定以为，,10
咱们保住领土就谢天谢地。,0
指定卯足了劲，,0
要敲咱们竹杠呢。,0
我不是怕身上的味道熏着瑾儿吗？,4
我会给你带礼物。,8
那我就不客气了！,13
诶呦，,2
瞧您这话说的，,0
我正打算还呢，,0
您就上门了，,0
哎来来，,2
不急，,13
我们先喝杯茶，,9
[ch-0]啊，,1
去泡一杯茶来。,7
您老人家这次，,0
可一定要多住几天。,15
好！,12
对啊。,12
[ch-2]，,1
你别生气，,5
我也不知道为什么，,13
看到[ch-1]，,0
我就觉得他人很好，,0
特别想救他，,0
特别是在我有能力的情况下，,14
我做不到视而不见，,13
就像你永远冲在前线救百姓一样。,13
放心吧！,8
回来之后，,0
本公子亲自为你庆功！,8
羊排啊！,2
必须是羊排啊！,2
太皇太后您也吃辣的，,0
我跟您说，,0
那香辣小羊排保证您喜欢。,0
但的确没有什么好说的，,13
我本来都没打算参加比赛，,13
是校长给我做了思想工作。,0
我在宴会上等你们。,0
好，,12
慢走啊！,5
没想到[ch-0]不但衣服设计的漂亮，,13
连眼光都如此好，,0
我有信心，,0
她的才华，,0
加上我的宣传和造势，,0
不用一年，,14
一定能在国内的服装品牌里占的重要的一席之地，,15
我说的自大点，,0
论电商销货这块，,0
谁能比我更了解。,13
五哥我也去，,9
我吃桂花糕！,9
这位便是[ch-1]大名鼎鼎的案首[ch-0]公子吧！,2
好的[ch-1]，,12
我帮您预约一下，,8
好了，,0
预约好了！,0
你看，,5
趁机向我诉苦，,0
讨新衣裳穿！,0
你刚才说的是强者，,0
我又不是强者，,13
就没必要注重形象了吧。,13
那行，,12
下星期一来上班，,0
还有几天时间呢，,0
晚上哥带你去吃顿好的，,9
然后咱这几天哥带你出去玩玩。,9
这孩子就是容易害羞。,0
那本师伯就不多推辞了，,13
你这小家伙很有前途嘛，,0
以后多跟本师伯亲近亲近。,9
刚回来不久。,0
虫洞本身就是它身体的一部分，,0
而我们至今为止面对的怪兽，,14
都只是它身体上的跳蚤而已！,15
事情还没成呢，,13
成了再请我吃饭吧。,9
那送我回家，,7
我要赶紧把这个消息告诉爸妈，,9
让他们也高兴一下。,0
侥幸，,0
侥幸。,0
在呢！,2
好。,12
是，,11
[ch-0]！,1
是。,11
逮到了。,0
放心，,8
两日之后，,0
若是还未说服我爹，,14
我就亲自把电台送到你情报处，,8
我[ch-1]说到做到。,0
呵，,1
不急！,13
好嘞，,12
小伙子慢走啊！,5
她现在是我的女朋友！,0
是，,11
奴才不着急。,13
多谢主子爷。,0
那我们就这么约定啊，,0
谁都不主动说出自己的秘密，,13
像现在这样一直下去。,0
哈哈，,0
行，,12
于总。,1
谢谢[ch-1]，,1
您这么着急请我吃饭，,0
不会有什么事吧,4
好说好说。,0
大人现在可是蛮大人身前的红人，,1
该是我求您关照才是。,10
好嘞。,12
走，,7
今天是[ch-0]的生日，,0
哥带你回家吃饭，,8
正好带你见见哥的岳父岳母，,0
你话说好听点，,7
说不定明天上班啊就能换个清闲点的职位！,10
好。,12
我倒是注意到[ch-0]你来了，,14
只不过我看你刚才坐在那里时也一直沉思着什么，,14
似乎是有什么心事，,10
所以也就没有提醒陛下！,13
好，,12
太谢谢您了。,0
还是海里好啊！,2
这一船得有多少灵气？,3
想不起来就不想了，,13
我们现在不是很开心？,4
等我挣了钱就买房子，,8
我还带你去旅游。,8
看看这个世界有多可爱。,5
以前的事情过去就过去了，,0
咱们生活是要努力往前看的。,0
你喜欢小鲸鱼啊，,2
我也喜欢啊。,0
我是个裁缝，,0
所以我会绣这个小鲸鱼的。,15
来啊老弟，,1
哥给你介绍介绍啊，,9
这是咱们集团排名前十的美女，,0
人事部总经理[ch-0],0
我在比赛的录像里见到了你了，,0
冰冷而温和的绘画世界，,0
弹的真好。,2
怕了吧，,0
怕了就把制作流程给说出来，,7
说不定我们家也可以给你点甜头尝。,15
果然好提意！,2
[ch-0]夫人很有礼，,0
很好。,0
你放心，,8
我头一个就会把你带走。,8
说起来昨晚我还遇到了[ch-3]的[ch-2]，,0
他也帮我说了不少话，,0
不过我明白，,14
主要还是看在[ch-1]的面子上，,14
[ch-0]真是个热心肠的人。,2
呦，,1
呵呵，,1
咱们宁城的拳王来了，,0
唉，,2
大家鼓掌！,2
是好久没有玩过了，,0
自从我们离开雇佣军界，,14
来到这里之后，,0
就再也没有遇到过像这样的对手，,13
不过今晚，,14
这杂种似乎还挺不错的，,0
我的第一枪，,0
他居然躲过去了！,2
老二啊，,1
咱们好久似乎都没这么玩了！,13
对呀，,0
就是很巧，,0
可缘分若是不巧妙，,14
那怎么能叫缘分呢？,4
两位小姐的东西我都看了看，,0
平时您赏的多，,0
又新做了春裳，,0
也没什么要添减的。,13
私下里呢，,0
五小姐提出来要买两枝好狼毫，,0
也不过是五十两银子的事。,0
十一小姐倒是什么也没提不过，,0
我去的时候，,0
却遇到了一桩事！,2
[ch-1]姑娘，,1
我其实一直都没防备你，,13
而是觉得像我这么好面子的人，,14
在女人面前不能逊色啊，,13
一口气一直提着没放，,0
你让我怎么甘心被你弄死？,4
可惜你没当医生了，,14
当初女同学里就你和[ch-2]的成绩最好，,0
要是你没转行，,14
肯定也不会输给[ch-1]。,13
我想吃饺子、糖醋排骨，,0
羊蝎子、四喜丸子、红烧肉,0
听起来还有点吸引力啊。,2
还是神界舒服啊，,2
这宫殿这桃林都跟记忆里一模一样。,0
别灰心，,5
至少进步了，,14
现在是姿态怪异的长发雪人了。,0
叔叔这敌国公主还挺厉害呀！,2
诶，,2
老弟啊，,1
来来来！,2
自然是吻你，,14
别跟我说你不懂这是什么意思。,4
几位呢也别客气，,5
啊，,1
你们既然是[ch-0]带来的朋友，,14
那就是我[ch-1]的兄弟，,15
今天坐下来一起喝酒，,9
今后就有福同享有难同当。,0
太谢谢了。,0
你归顺于我，,0
我教你真正的桃花剑意。,8
[ch-1]，,1
[ch-3]他们来了。,0
我们拳脚刚猛最强！,0
还是神界舒服啊，,2
这宫殿这桃林都跟记忆里一模一样。,0
[ch-0]同学，,1
你对学院的规章制度理解不深刻，,13
学院是禁止学院内部学生在学习期间恋爱，,0
可没其他的规定，,13
我俩又不是一个系的。,13
[ch-0]啊，,1
晚上留下来吃顿便饭吧。,9
似乎很有意思。,0
那好啊大叔，,1
你要是喜欢喝，,0
我以后天天给你买，,8
怎么样，,3
你只要负责帮我修水管就好了，,14
嘿嘿。,0
那你能不能离开这个小区，,3
离开我丈夫呢？,3
如果你能离开，,14
我也能离开。,15
亲爱的[ch-1]，,1
我来了。,0
[ch-1]啊，,1
今晚集团在江边的海景别墅有个聚会，,0
你过来玩一下吧！,7
不错，,0
但也只是有面子和倍有面子的区别，,15
是个程度问题，,0
而不是什么原则问题，,13
这样就没那么棘手了。,13
太好了，,2
[ch-0]小姐能和我一起逛庙会，,1
简直是我三生有幸，,0
那我明天晚上来接你，,9
[ch-0]小姐，,1
明晚见，,9
[ch-2]爷爷，,1
[ch-1]，,1
那我就先走了。,9
我对奖金感到好奇！,0
很好，,0
虽然第三部分还有一点瑕疵，,14
但已经是一首难得的好音乐，,15
我像你这么大的时候，,0
比不过你！,13
继续兴奋状态，,0
刚才的巴克简单上个色。,0
大家好呀！,1
听说[ch-0]最近在勾搭[ch-1]家那个已婚的大小姐，,0
这么有兴致地来海景房玩，,0
该不会搞定了吧！,4
那时候没有想到这些啊！,13
这是我南下回来后最大的启发！,0
师父的性格和传说中不同。,0
我自学成才。,0
怎么样啊？,3
[ch-1]，,1
就当帮我一个忙呗，,9
这份情，,0
我记着呢！,0
好的[ch-0]，,1
您慢走。,5
你刚刚说先生教了千字文，,0
那你背来给姑姑听听看是不是吹牛皮。,9
他想的美！,0
咱俩是一队的，,0
他想来截胡门都没有！,13
感谢你的教导，,0
[ch-2]将军。,1
小公子可曾成亲？,3
在应天府可有府邸？,3
若是来不及置办，,14
度春山有两三套宅子，,0
您可以挑一套喜欢的先住下。,15
刚刚我已经喝过不少了，,0
这样可不公平。,13
若是每天能吃个果子该有多好。,14
等我把这些衣服做出来再穿上身，,14
你就会知道我的设计有多么厉害了，,15
其实衣服不重要，,13
重要的是什么人穿，,15
而我就是那种披个麻袋在身上也能穿出巴黎走秀的效果。,14
王爷，,1
我发现三楼的卧室里有个美女，,0
要不让咱们兄弟唉嘿嘿。,9
大家一起来,0
战武无敌！,2
别说，,13
咱们[ch-0]这么打扮起来，,0
还真像模像样的。,2
[ch-2]，,1
听说[ch-1]伯父让你今天去和[ch-3]家的女儿相亲了？,3
一月不见，,0
不知道[ch-1]小姐可还认得我？,4
还请姑娘抚琴，,6
我来唱曲儿如何？,9
因为，,14
你是这里的女主人。,0
有点东西,0
你怎么确定是放的。,3
这不是客气，,13
而是民女面对太子殿下应该有的礼仪。,15
哪个白家小娘子？,3
真的啊？,3
你以为逃到纽约去，,14
你就能躲开我？,4
天真！,2
不可能，,13
[ch-1]才三级，,0
我爹才二级。,0
二叔？,3
你之前不是一直都没有投简历吗？,4
我还以为你想跟我一起考研呢，,10
怎么突然想到去公安局实习？,3
所以，,14
这家伙是在投资啊！,2
房间里没人！,13
诶看看看，,2
那不是[ch-1]吗？,3
摆摊？,3
[ch-0]董事长。,1
您认识[ch-1]！,2
哇。,2
哎呦。,2
哇塞。,2
那个捅你的女人？,3
诶，,2
是大能！,2
原来你是他哥呀！,2
欸呦喂，,1
我的[ch-0]少爷，,1
您可算是回来了，,0
家里都出这么大事了，,0
给您打电话您为什么总是不接啊。,4
哦？,3
想不到十弟竟然是慈悲心肠，,13
真让我走眼啊。,2
[ch-3]，,1
[ch-2]莫不是。,13
他没死啊？,3
你说什么？,3
为什么？,3
这不是吧！,13
不不不！,13
她该不会就是[ch-0]夫人吧？,3
师尊，,1
您刚刚出了多少力？,3
这是？,3
竟然打进了，,0
看来火箭队的运气不错。,0
今日他们倒是挺积极的！,2
诶，,1
你不是人事部的那个[ch-0]吗？,4
我有[ch-1]统领保护，,0
自然不怕刺客。,13
但[ch-2]却是孤身一人，,15
也如此恬静，,0
到真叫本王佩服了。,2
红包？,3
主任，,1
病人恢复呼吸了！,0
这家伙是像陛下说的扮猪吃虎啊！,2
我擦，,0
瘫痪久了都能看出来，,0
这人怕不是个演员吧！,10
[ch-0]，,1
老太爷是不是糊涂了，,3
孙太子不是在二十六年前就被断定先天窒息死亡了吗，,4
被送出京城了？,3
九哥？,3
他们是你什么人？,3
9人？,3
上人，,0
一般来说，,14
只要修为达到金仙之境，,14
便能自行开启天眼。,15
[ch-1]活了大半辈子都没见过这种怪事啊，,13
按道理来说[ch-0]几年前那场车祸之后连骨头都碎得差不多了，,0
怎么现在拍出来的照片，,4
是完全康复了的呢！,2
不，,13
这不可能,13
三个法阵，,0
三次解封！,0
哥，,1
为什么会这样？,3
皇帝不是很英明吗？,4
父亲不是忠臣吗？,4
为何现在忠臣下狱，,4
奸臣却在嚣张？,4
停！,7
恢复以前的容貌？,3
我敲,0
难道[ch-1]的恐怖练武进度，,4
[ch-0]尊者也怕了？,4
这小子胆子还真大啊，,2
这样的情况都敢接手！,0
止住了！,2
雇佣兵。,0
你说谁来了？,3
啊？,3
喂！,1
我是不是看花眼了？,3
啊！,2
妹妹！,1
说是天劫，,0
却达到了神劫的层次，,0
恐怕，,10
这马上要应对天劫的前辈，,0
是绝顶的天才，,0
才能引动超过他境界的更强劫云！,2
[ch-0]，,1
你在开玩笑吗？,4
咦，,2
不对，,13
是不是可以吸一下,3
以后有机会再跟你解释吧。,9
走吧，,5
我们继续逛，,9
咦，,2
那是什么？,3
这里真是太奇怪了。,0
原来[ch-1]你是y，,0
你可真是瞒的我好苦，,2
你要是早爆出来你的身份，,14
你又何必自降身份，,4
来参加这种低级的调香大赛。,0
嗯，,12
这不是[ch-0]身边的那个女孩子吗？,4
师兄！,1
[ch-1]，,1
今天城内怎么好像多了那么多流民？,4
这又是从哪里逃难而来的？,3
桥没了？,3
爷爷找到了！,2
[ch-1]，,1
你要去看看？,3
去[ch-0]吗？,3
[ch-0]？,3
这个东西怎么看起来跟汤药一样，,4
真的能喝？,3
这些平时在电视上才能看到的大佬，,0
竟然亲自来接，,2
还是徒步啊！,2
怎么就天亮了。,4
百分之九十九点九的对比率，,0
这这怎么可能呢？,4
大哥？,3
殿下，,1
陛下让我任户部尚书？,3
大妹，,1
你这么快到了？,3
琥珀！,2
[ch-1]的犯罪轨迹！,2
我知道他是怎么做到的了。,0
我知道他是如何隔空杀死雷氡无的了。,0
啊？,3
你究竟是怎么做到的？,3
[ch-1]说[ch-0]说是一个同学的找上了她。,0
3号，,1
1米93的得分后卫，,0
[ch-0]！,1
什么小姐不在了？,3
说清楚，,0
到底怎么回事？,3
雷霆！,2
这个[ch-0]就是我要找的人？,3
是霜眉？,3
我从来没说过我喜欢的是男教官，,13
你为什么知道？,3
谁失踪了？,3
谁留下了？,3
是弟妹！,2
我，,0
[ch-0]。,1
他他怎么能这么厉害？,4
十倍？,3
这世上难道有比霓虹石，,4
六道魔兵更珍贵十倍的事吗？,0
[ch-0]家余孽？,3
哦！,2
是吗？,3
她不是一直不同意的吗？,4
怎么忽然又松开了呢？,4
他出国了？,3
去哪里了？,3
原来我早就变成局外人,0
[ch-0]先生的儿子活了？,3
本神送给那孩子胸口的护命符？,3
难道,4
这两位还认识她？,3
怎么很响亮吗？,3
哦不！,13
[ch-0]叔叔，,1
您是说这家伙的出身不一般？,3
噢？,3
姐姐，,1
我们这样是不是有点不太好，,4
我总觉得他也挺可怜的，,10
亲人好像都不怎么关心他。,10
我。,0
假如我能早一点看见该有多好。,14
不去了。,13
也许，,14
都不会去了。,13
我们夫妻八年，,0
从踏进[ch-1]家大门的第一刻，,0
我自问没有做过任何对不起你的事，,13
所以，,14
我请你把我当个人看，,6
行吗？,3
我知道你们想问当年圣兽绝灭的具体原因，,0
不过这件事，,14
任凭谁出手，,14
都无可奈何我圣兽族注定有此劫难，,13
不可避免。,13
嫂子，,1
保重！,5
哎，,0
怎么办啊,3
他诞生的那个世界，,0
快要死了！,2
哥没啥本事，,13
没做成一个好儿子，,13
也没当成一个好哥哥，,13
但是做父亲，,15
大哥就算没用，,14
也要用肩膀抗下天大的压力。,8
妈妈说，,0
爸爸希望我一辈子活得快快乐乐，,0
就给我取名叫[ch-0]，,15
可是他不知道的是从我懂事开始，,13
就一直过得不快乐，,13
因为我的童年里没有父亲，,14
我甚至连他一面都没见过，,13
于叔叔，,1
爸爸爱我吗？,3
家门不幸啊，,2
你们刚刚进京就看了笑话，,0
是啊，,11
到头了,2
我只想问，,14
你有过一点点喜欢我吗？,3
终究不过是成王败寇罢了。,15
劳你来看我，,0
我却这样。,0
很难有适合我的。,13
不，,13
不是那样的，,13
这跟距离没关系，,13
是我们两个之间的距离，,0
妈，,1
我觉得我可能这辈子都追不到她了。,13
不会。,13
